,gun,skin,rarity,stattrak,avg-price,category
1458,P2000, Oceanic,3,1,0.6979999542236328,pistol
1459,P2000, Woodsman,4,0,2.502000093460083,pistol
1460,P2000, Woodsman,4,1,7.0,pistol
1461,P2000, Ivory,3,0,0.14000001549720764,pistol
1462,P2000, Ivory,3,1,0.4560000002384186,pistol
1463,P2000, Chainmail,3,0,19.520000457763672,pistol
1464,P2000, Chainmail,3,1,5.466667175292969,pistol
1465,P2000, Handgun,4,0,1.1039999723434448,pistol
1466,P2000, Handgun,4,1,4.12399959564209,pistol
1467,P2000, Amber Fade,4,0,3.0324997901916504,pistol
1468,P2000, Amber Fade,4,1,8.140000343322754,pistol
1469,P2000, Granite Marbleized,2,0,0.09799999743700027,pistol
1470,P2000, Granite Marbleized,2,1,13.625,pistol
1471,P2000, Grassland Leaves,2,0,10.053999900817871,pistol
1472,P2000, Grassland,2,0,1.3049999475479126,pistol
1473,P2000, Grassland,2,1,1.2139999866485596,pistol
1474,P2000, Imperial,3,0,0.44333335757255554,pistol
1475,P2000, Imperial,3,1,1.713333249092102,pistol
1476,P2000, Fire Elemental,6,0,9.894000053405762,pistol
1477,P2000, Fire Elemental,6,1,50.448001861572266,pistol
1478,P2000, Scorpion,4,0,4.799999713897705,pistol
1479,P2000, Pathfinder,2,0,2.736666679382324,pistol
1480,P2000, Corticera,5,0,4.576666355133057,pistol
1481,P2000, Corticera,5,1,12.576666831970215,pistol
1482,P2000, Urban Hazard,3,0,0.12799999117851257,pistol
1483,P2000, Urban Hazard,3,1,0.47200003266334534,pistol
1484,P2000, Ocean Foam,5,0,69.94000244140625,pistol
1485,P2000, Ocean Foam,5,1,218.31500244140625,pistol
1486,P2000, Silver,3,0,5.019999980926514,pistol
1487,P250, Facets,2,0,11.36199951171875,pistol
1488,P250, Mehndi,5,0,8.586000442504883,pistol
1489,P250, Mehndi,5,1,26.176000595092773,pistol
1490,P250, Modern Hunter,3,0,60.57799530029297,pistol
1491,P250, Ripple,3,0,0.12200000137090683,pistol
1492,P250, Ripple,3,1,0.4739999771118164,pistol
1493,P250, Facility Draft,1,0,0.05199999734759331,pistol
1494,P250, Facility Draft,1,1,0.5099999308586121,pistol
1495,P250, Bone Mask,1,0,0.7020000219345093,pistol
1496,P250, Bone Mask,1,1,0.8000000715255737,pistol
1497,P250, X-Ray,4,0,0.4566666781902313,pistol
1498,P250, X-Ray,4,1,2.816666841506958,pistol
1499,P250, Mint Kimono,1,0,0.5199999809265137,pistol
1500,P250, Boreal Forest,1,0,0.06799999624490738,pistol
1501,P250, Boreal Forest,1,1,19.076000213623047,pistol
1502,P250, Verdigris,3,0,0.257999986410141,pistol
1503,P250, Verdigris,3,1,0.7600000500679016,pistol
1504,P250, Undertow,5,0,16.690000534057617,pistol
1505,P250, Undertow,5,1,24.0,pistol
1506,P250, Nuclear Threat,4,0,49.38600158691406,pistol
1507,P250, Nuclear Threat,4,1,407.91595458984375,pistol
1508,P250, Wingshot,4,0,1.7599999904632568,pistol
1509,P250, Wingshot,4,1,5.98799991607666,pistol
1510,P250, Franklin,5,0,1.725000023841858,pistol
1511,P250, Contamination,2,0,0.4675000011920929,pistol
1512,P250, Contamination,2,1,1.9619998931884766,pistol
1513,P250, Asiimov,5,0,8.579999923706055,pistol
1514,P250, Asiimov,5,1,34.89250183105469,pistol
1515,P250, Valence,3,0,0.32199999690055847,pistol
1516,P250, Valence,3,1,1.340000033378601,pistol
1517,P250, Exchanger,3,0,0.4560000002384186,pistol
1518,P250, Exchanger,3,1,2.1399998664855957,pistol
1519,P250, Whiteout,3,0,19.380001068115234,pistol
1520,P250, Vino Primo,4,0,10.965999603271484,pistol
1521,P250, Vino Primo,4,1,110.00001525878906,pistol
1522,P250, Iron Clad,3,0,0.17399999499320984,pistol
1523,P250, Iron Clad,3,1,0.6939998865127563,pistol
1524,P250, Crimson Kimono,2,0,2.308000087738037,pistol
1525,P250, Supernova,4,0,0.7725000381469727,pistol
1526,P250, Supernova,4,1,2.5950000286102295,pistol
1527,P250, Sand Dune,1,0,0.09199999272823334,pistol
1528,P250, Sand Dune,1,1,2.694000005722046,pistol
1529,P250, See Ya Later,6,0,7.779999732971191,pistol
1530,P250, See Ya Later,6,1,23.476001739501953,pistol
1531,P250, Metallic DDPAT,2,0,0.1899999976158142,pistol
1532,P250, Metallic DDPAT,2,1,3.255000114440918,pistol
1533,P250, Inferno,4,0,0.6160000562667847,pistol
1534,P250, Inferno,4,1,2.2100000381469727,pistol
1535,P250, Muertos,5,0,4.349999904632568,pistol
1536,P250, Muertos,5,1,13.119999885559082,pistol
1537,P250, Steel Disruption,3,0,0.6633333563804626,pistol
1538,P250, Steel Disruption,3,1,2.0950000286102295,pistol
1539,P250, Gunsmoke,2,0,3.1519999504089355,pistol
1540,P250, Gunsmoke,2,1,58.81999969482422,pistol
1541,P250, Hive,3,0,1.283333420753479,pistol
1542,P250, Hive,3,1,2.803333282470703,pistol
1543,P250, Nevermore,4,0,0.7124999761581421,pistol
1544,P250, Nevermore,4,1,2.385000228881836,pistol
1545,P250, Dark Filigree,2,0,0.5019999742507935,pistol
1546,P250, Red Rock,4,0,2.4780001640319824,pistol
1547,P250, Red Rock,4,1,7.01200008392334,pistol
1548,P250, Cartel,5,0,4.826000213623047,pistol
1549,P250, Cartel,5,1,26.062000274658203,pistol
1550,P250, Splash,4,0,10.300000190734863,pistol
1551,P250, Splash,4,1,25.909997940063477,pistol
1552,P90, Off World,3,0,0.23799999058246613,smg
1553,P90, Off World,3,1,0.7580000162124634,smg
1554,P90, Elite Build,3,0,0.4540000557899475,smg
1555,P90, Elite Build,3,1,2.252000093460083,smg
1556,P90, Storm,1,0,0.656000018119812,smg
1557,P90, Storm,1,1,2.999999761581421,smg
1558,P90, Fallout Warning,2,0,9.803999900817871,smg
1559,P90, Fallout Warning,2,1,27.11199951171875,smg
1560,P90, Virus,4,0,1.4679999351501465,smg
1561,P90, Virus,4,1,4.934000015258789,smg
1562,P90, Death by Kitty,6,0,44.77000045776367,smg
1563,P90, Death by Kitty,6,1,136.78500366210938,smg
1564,P90, Nostalgia,5,0,4.628000259399414,smg
1565,P90, Nostalgia,5,1,11.684000015258789,smg
1566,P90, Emerald Dragon,5,0,64.3699951171875,smg
1567,P90, Emerald Dragon,5,1,297.6000061035156,smg
1568,P90, Sunset Lily,2,0,0.8139999508857727,smg
1569,P90, Desert Warfare,3,0,2.191999912261963,smg
1570,P90, Desert Warfare,3,1,3.0920000076293945,smg
1571,P90, Grim,3,0,0.5220000147819519,smg
1572,P90, Grim,3,1,1.850000023841858,smg
1573,P90, Chopper,4,0,1.1040000915527344,smg
1574,P90, Chopper,4,1,3.4739997386932373,smg
1575,P90, Shallow Grave,5,0,2.917999744415283,smg
1576,P90, Shallow Grave,5,1,8.098000526428223,smg
1577,P90, Scorched,1,0,1.0140001773834229,smg
1578,P90, Scorched,1,1,0.9039999842643738,smg
1579,P90, Sand Spray,1,0,0.05799999088048935,smg
1580,P90, Sand Spray,1,1,0.8659999966621399,smg
1581,P90, Facility Negative,3,0,0.44999998807907104,smg
1582,P90, Facility Negative,3,1,4.869999885559082,smg
1583,P90, Death Grip,4,0,2.7960000038146973,smg
1584,P90, Death Grip,4,1,9.819999694824219,smg
1585,P90, Blind Spot,4,0,2.7860000133514404,smg
1586,P90, Blind Spot,4,1,5.3379998207092285,smg
1587,P90, Ash Wood,2,0,0.14000000059604645,smg
1588,P90, Ash Wood,2,1,1.4375,smg
1589,P90, Trigon,5,0,4.672499656677246,smg
1590,P90, Trigon,5,1,10.999999046325684,smg
1591,P90, Baroque Red,3,0,3.9140000343322754,smg
1592,P90, Asiimov,6,0,15.394000053405762,smg
1593,P90, Asiimov,6,1,54.72999954223633,smg
1594,P90, Glacier Mesh,3,0,5.572000026702881,smg
1595,P90, Glacier Mesh,3,1,27.303997039794922,smg
1596,P90, Leather,2,0,2.6619999408721924,smg
1597,P90, Traction,3,0,0.26600000262260437,smg
1598,P90, Traction,3,1,1.031999945640564,smg
1599,P90, Astral Jörmungandr,4,0,46.15800094604492,smg
1600,P90, Teardown,3,0,0.3400000035762787,smg
1601,P90, Teardown,3,1,38.810001373291016,smg
1602,P90, Module,3,0,0.7266666293144226,smg
1603,P90, Module,3,1,1.963333249092102,smg
1604,P90, Cold Blooded,5,0,21.68000030517578,smg
1605,P90, Cold Blooded,5,1,37.73999786376953,smg
1606,P90, Shapewood,5,0,4.491999626159668,smg
1607,P90, Shapewood,5,1,18.01399803161621,smg
1608,★ Paracord Knife, Fade,6,0,992.7049560546875,knife
1609,★ Paracord Knife, Fade,6,1,1200.0,knife
1610,★ Paracord Knife, Blue Steel,6,0,454.2879943847656,knife
1611,★ Paracord Knife, Blue Steel,6,1,625.7349853515625,knife
1612,★ Paracord Knife, Boreal Forest,6,0,236.15750122070312,knife
1613,★ Paracord Knife, Boreal Forest,6,1,254.77333068847656,knife
1614,★ Paracord Knife, Urban Masked,6,0,202.27000427246094,knife
1615,★ Paracord Knife, Urban Masked,6,1,219.80999755859375,knife
1616,★ Paracord Knife, Scorched,6,0,240.4400177001953,knife
1617,★ Paracord Knife, Scorched,6,1,164.10000610351562,knife
1618,★ Paracord Knife, Night Stripe,6,0,273.3699951171875,knife
1619,★ Paracord Knife, Night Stripe,6,1,276.3599853515625,knife
1620,★ Paracord Knife, Safari Mesh,6,0,164.85333251953125,knife
1621,★ Paracord Knife, Safari Mesh,6,1,198.739990234375,knife
1622,★ Paracord Knife, Crimson Web,6,0,823.7000122070312,knife
1623,★ Paracord Knife, Crimson Web,6,1,400.989990234375,knife
1624,★ Paracord Knife, Vanilla,6,0,444.67999267578125,knife
1625,★ Paracord Knife, Vanilla,6,1,549.8499755859375,knife
1626,★ Paracord Knife, Stained,6,0,388.9939880371094,knife
1627,★ Paracord Knife, Stained,6,1,357.7749938964844,knife
1628,★ Paracord Knife, Case Hardened,6,0,489.04998779296875,knife
1629,★ Paracord Knife, Case Hardened,6,1,658.5033569335938,knife
1630,★ Paracord Knife, Forest DDPAT,6,0,239.3000030517578,knife
1631,★ Paracord Knife, Forest DDPAT,6,1,339.875,knife
1632,★ Paracord Knife, Slaughter,6,0,940.4201049804688,knife
1633,★ Paracord Knife, Slaughter,6,1,796.175048828125,knife
1634,PP-Bizon, Photic Zone,3,0,0.41200000047683716,smg
1635,PP-Bizon, Photic Zone,3,1,1.440000057220459,smg
1636,PP-Bizon, Modern Hunter,3,0,31.87799644470215,smg
1637,PP-Bizon, Fuel Rod,4,0,1.7859998941421509,smg
1638,PP-Bizon, Fuel Rod,4,1,5.484000205993652,smg
1639,PP-Bizon, Night Ops,2,0,0.08799999952316284,smg
1640,PP-Bizon, Night Ops,2,1,12.088000297546387,smg
1641,PP-Bizon, Jungle Slipstream,3,0,0.11600001156330109,smg
1642,PP-Bizon, Jungle Slipstream,3,1,0.3499999940395355,smg
1643,PP-Bizon, Judgement of Anubis,6,0,7.734000205993652,smg
1644,PP-Bizon, Judgement of Anubis,6,1,24.948001861572266,smg
1645,PP-Bizon, High Roller,5,0,4.221999645233154,smg
1646,PP-Bizon, High Roller,5,1,12.857999801635742,smg
1647,PP-Bizon, Harvester,3,0,0.15400001406669617,smg
1648,PP-Bizon, Harvester,3,1,0.5240000486373901,smg
1649,PP-Bizon, Seabird,1,0,0.10600000619888306,smg
1650,PP-Bizon, Osiris,4,0,0.5779999494552612,smg
1651,PP-Bizon, Osiris,4,1,1.9299999475479126,smg
1652,PP-Bizon, Urban Dashed,1,0,0.05799999088048935,smg
1653,PP-Bizon, Urban Dashed,1,1,0.6759999990463257,smg
1654,PP-Bizon, Embargo,4,0,0.9919999837875366,smg
1655,PP-Bizon, Embargo,4,1,3.502000093460083,smg
1656,PP-Bizon, Chemical Green,2,0,0.5619999766349792,smg
1657,PP-Bizon, Chemical Green,2,1,1.5860000848770142,smg
1658,PP-Bizon, Brass,3,0,0.5719999670982361,smg
1659,PP-Bizon, Brass,3,1,5.880000114440918,smg
1660,PP-Bizon, Water Sigil,3,0,0.6159999966621399,smg
1661,PP-Bizon, Water Sigil,3,1,1.7400000095367432,smg
1662,PP-Bizon, Blue Streak,4,0,1.621999979019165,smg
1663,PP-Bizon, Blue Streak,4,1,5.932000160217285,smg
1664,PP-Bizon, Rust Coat,3,0,5.154000282287598,smg
1665,PP-Bizon, Candy Apple,2,0,0.2666666805744171,smg
1666,PP-Bizon, Candy Apple,2,1,0.9666666388511658,smg
1667,PP-Bizon, Sand Dashed,1,0,0.05199999734759331,smg
1668,PP-Bizon, Sand Dashed,1,1,17.510000228881836,smg
1669,PP-Bizon, Irradiated Alert,1,0,1.5700000524520874,smg
1670,PP-Bizon, Irradiated Alert,1,1,2.2380001544952393,smg
1671,PP-Bizon, Antique,4,0,1.6080000400543213,smg
1672,PP-Bizon, Antique,4,1,4.802000522613525,smg
1673,PP-Bizon, Cobalt Halftone,3,0,0.5724999904632568,smg
1674,PP-Bizon, Cobalt Halftone,3,1,1.3975000381469727,smg
1675,PP-Bizon, Night Riot,3,0,0.12000000476837158,smg
1676,PP-Bizon, Night Riot,3,1,0.44200000166893005,smg
1677,PP-Bizon, Facility Sketch,1,0,0.04999999329447746,smg
1678,PP-Bizon, Facility Sketch,1,1,0.46000003814697266,smg
1679,PP-Bizon, Carbon Fiber,2,0,4.565000057220459,smg
1680,PP-Bizon, Carbon Fiber,2,1,0.3149999976158142,smg
1681,PP-Bizon, Forest Leaves,1,0,1.753999948501587,smg
1682,PP-Bizon, Bamboo Print,1,0,0.5419999361038208,smg
1683,R8 Revolver, Memento,3,0,0.26999998092651367,pistol
1684,R8 Revolver, Memento,3,1,0.8100000619888306,pistol
1685,R8 Revolver, Bone Forged,3,0,0.23199999332427979,pistol
1686,R8 Revolver, Bone Forged,3,1,0.7080000638961792,pistol
1687,R8 Revolver, Crimson Web,3,0,1.1060000658035278,pistol
1688,R8 Revolver, Crimson Web,3,1,6.426000118255615,pistol
1689,R8 Revolver, Survivalist,3,0,0.16200000047683716,pistol
1690,R8 Revolver, Survivalist,3,1,0.5239999890327454,pistol
1691,R8 Revolver, Grip,3,0,0.1340000182390213,pistol
1692,R8 Revolver, Grip,3,1,0.4959999918937683,pistol
1693,R8 Revolver, Llama Cannon,5,0,4.25600004196167,pistol
1694,R8 Revolver, Llama Cannon,5,1,12.406000137329102,pistol
1695,R8 Revolver, Reboot,4,0,1.1839998960494995,pistol
1696,R8 Revolver, Reboot,4,1,4.395999908447266,pistol
1697,R8 Revolver, Fade,6,0,7.53749942779541,pistol
1698,R8 Revolver, Fade,6,1,38.87750244140625,pistol
1699,R8 Revolver, Canal Spray,1,0,0.22600002586841583,pistol
1700,R8 Revolver, Amber Fade,5,0,1.1100000143051147,pistol
1701,R8 Revolver, Amber Fade,5,1,34.09000015258789,pistol
1702,R8 Revolver, Nitro,2,0,0.3760000169277191,pistol
1703,R8 Revolver, Nitro,2,1,2.254000186920166,pistol
1704,R8 Revolver, Skull Crusher,5,0,1.9433332681655884,pistol
1705,R8 Revolver, Skull Crusher,5,1,4.666666507720947,pistol
1706,R8 Revolver, Bone Mask,1,0,0.05199999734759331,pistol
1707,Sawed-Off, Fubar,3,0,0.10999999940395355,heavy
1708,Sawed-Off, Fubar,3,1,0.44999998807907104,heavy
1709,Sawed-Off, Apocalypto,4,0,1.9659998416900635,heavy
1710,Sawed-Off, Apocalypto,4,1,5.394000053405762,heavy
1711,Sawed-Off, Morris,3,0,0.12399999797344208,heavy
1712,Sawed-Off, Morris,3,1,0.37000003457069397,heavy
1713,Sawed-Off, Brake Light,3,0,2.320000171661377,heavy
1714,Sawed-Off, Brake Light,3,1,2.1500000953674316,heavy
1715,Sawed-Off, Irradiated Alert,1,0,1.6399999856948853,heavy
1716,Sawed-Off, Irradiated Alert,1,1,1.4479999542236328,heavy
1717,Sawed-Off, Yorick,3,0,0.31199997663497925,heavy
1718,Sawed-Off, Yorick,3,1,1.0779999494552612,heavy
1719,Sawed-Off, Black Sand,3,0,0.12200000137090683,heavy
1720,Sawed-Off, Black Sand,3,1,0.4020000100135803,heavy
1721,Sawed-Off, Limelight,4,0,0.9539999961853027,heavy
1722,Sawed-Off, Limelight,4,1,2.677999973297119,heavy
1723,Sawed-Off, Mosaico,2,0,3.8560001850128174,heavy
1724,Sawed-Off, Full Stop,3,0,0.3659999966621399,heavy
1725,Sawed-Off, Full Stop,3,1,153.7220001220703,heavy
1726,Sawed-Off, Jungle Thicket,1,0,0.11400000005960464,heavy
1727,Sawed-Off, Rust Coat,2,0,2.5439999103546143,heavy
1728,Sawed-Off, Rust Coat,2,1,1.1439999341964722,heavy
1729,Sawed-Off, Origami,3,0,0.15000000596046448,heavy
1730,Sawed-Off, Origami,3,1,0.4480000138282776,heavy
1731,Sawed-Off, Copper,3,0,38.42399978637695,heavy
1732,Sawed-Off, Highwayman,4,0,0.7300000190734863,heavy
1733,Sawed-Off, Highwayman,4,1,2.2179999351501465,heavy
1734,Sawed-Off, Devourer,5,0,4.48799991607666,heavy
1735,Sawed-Off, Devourer,5,1,13.71399974822998,heavy
1736,Sawed-Off, Orange DDPAT,4,0,8.989999771118164,heavy
1737,Sawed-Off, Orange DDPAT,4,1,28.8439998626709,heavy
1738,Sawed-Off, The Kraken,6,0,7.322499752044678,heavy
1739,Sawed-Off, The Kraken,6,1,28.767498016357422,heavy
1740,Sawed-Off, Sage Spray,1,0,0.3020000159740448,heavy
1741,Sawed-Off, Sage Spray,1,1,0.32600003480911255,heavy
1742,Sawed-Off, Zander,3,0,0.12600000202655792,heavy
1743,Sawed-Off, Zander,3,1,0.3620000183582306,heavy
1744,Sawed-Off, Forest DDPAT,1,0,0.04999999329447746,heavy
1745,Sawed-Off, Amber Fade,3,0,0.3974999785423279,heavy
1746,Sawed-Off, Amber Fade,3,1,1.5866667032241821,heavy
1747,Sawed-Off, Serenity,4,0,1.3440001010894775,heavy
1748,Sawed-Off, Serenity,4,1,3.390000104904175,heavy
1749,Sawed-Off, Wasteland Princess,5,0,2.75,heavy
1750,Sawed-Off, Wasteland Princess,5,1,7.394000053405762,heavy
1751,Sawed-Off, First Class,3,0,10.98799991607666,heavy
1752,Sawed-Off, Snake Camo,2,0,0.10399999469518661,heavy
1753,Sawed-Off, Snake Camo,2,1,5.915999412536621,heavy
1754,Sawed-Off, Bamboo Shadow,1,0,0.4780000150203705,heavy
1755,SCAR-20, Brass,3,0,10.28600025177002,rifle
1756,SCAR-20, Contractor,1,0,0.05199999734759331,rifle
1757,SCAR-20, Contractor,1,1,11.795999526977539,rifle
1758,SCAR-20, Grotto,3,0,0.19600000977516174,rifle
1759,SCAR-20, Grotto,3,1,0.5440000295639038,rifle
1760,SCAR-20, Crimson Web,3,0,2.811999797821045,rifle
1761,SCAR-20, Crimson Web,3,1,9.210000991821289,rifle
1762,SCAR-20, Powercore,4,0,0.5779999494552612,rifle
1763,SCAR-20, Powercore,4,1,1.4800000190734863,rifle
1764,SCAR-20, Storm,1,0,0.5579999685287476,rifle
1765,SCAR-20, Storm,1,1,1.446000099182129,rifle
1766,SCAR-20, Bloodsport,5,0,3.0774998664855957,rifle
1767,SCAR-20, Bloodsport,5,1,9.28499984741211,rifle
1768,SCAR-20, Cyrex,5,0,8.83799934387207,rifle
1769,SCAR-20, Cyrex,5,1,22.360000610351562,rifle
1770,SCAR-20, Torn,3,0,0.26750001311302185,rifle
1771,SCAR-20, Torn,3,1,0.7850000262260437,rifle
1772,SCAR-20, Green Marine,3,0,0.21599999070167542,rifle
1773,SCAR-20, Green Marine,3,1,0.6019999980926514,rifle
1774,SCAR-20, Enforcer,4,0,1.9520000219345093,rifle
1775,SCAR-20, Enforcer,4,1,5.339999675750732,rifle
1776,SCAR-20, Cardiac,5,0,4.755999565124512,rifle
1777,SCAR-20, Cardiac,5,1,20.046001434326172,rifle
1778,SCAR-20, Outbreak,3,0,0.2799999713897705,rifle
1779,SCAR-20, Outbreak,3,1,0.9300000071525574,rifle
1780,SCAR-20, Blueprint,3,0,0.12399999797344208,rifle
1781,SCAR-20, Blueprint,3,1,0.3880000114440918,rifle
1782,SCAR-20, Palm,2,0,6.160000324249268,rifle
1783,SCAR-20, Jungle Slipstream,3,0,0.11400000751018524,rifle
1784,SCAR-20, Jungle Slipstream,3,1,0.3479999899864197,rifle
1785,SCAR-20, Assault,3,0,0.11600001156330109,rifle
1786,SCAR-20, Assault,3,1,0.35200002789497375,rifle
1787,SCAR-20, Splash Jam,5,0,177.25,rifle
1788,SCAR-20, Carbon Fiber,2,0,0.1550000011920929,rifle
1789,SCAR-20, Carbon Fiber,2,1,1.2549999952316284,rifle
1790,SCAR-20, Sand Mesh,1,0,0.05799999088048935,rifle
1791,SCAR-20, Sand Mesh,1,1,0.49199995398521423,rifle
1792,SCAR-20, Stone Mosaico,1,0,0.2120000123977661,rifle
1793,SCAR-20, Emerald,4,0,13.049999237060547,rifle
1794,SCAR-20, Army Sheen,1,0,0.47999998927116394,rifle
1795,SG 553, Fallout Warning,2,0,0.699999988079071,rifle
1796,SG 553, Fallout Warning,2,1,5.155999660491943,rifle
1797,SG 553, Colony IV,5,0,10.921998977661133,rifle
1798,SG 553, Colony IV,5,1,41.77800369262695,rifle
1799,SG 553, Ultraviolet,3,0,12.913999557495117,rifle
1800,SG 553, Ultraviolet,3,1,47.487998962402344,rifle
1801,SG 553, Bulldozer,4,0,42.204002380371094,rifle
1802,SG 553, Damascus Steel,3,0,0.5859999656677246,rifle
1803,SG 553, Damascus Steel,3,1,18.03999900817871,rifle
1804,SG 553, Gator Mesh,2,0,2.2639999389648438,rifle
1805,SG 553, Gator Mesh,2,1,2.684000015258789,rifle
1806,SG 553, Atlas,3,0,0.17999999225139618,rifle
1807,SG 553, Atlas,3,1,1.0219999551773071,rifle
1808,SG 553, Wave Spray,3,0,4.73199987411499,rifle
1809,SG 553, Wave Spray,3,1,30.336002349853516,rifle
1810,SG 553, Darkwing,4,0,2.809999942779541,rifle
1811,SG 553, Darkwing,4,1,10.381999969482422,rifle
1812,SG 553, Tornado,1,0,6.345999717712402,rifle
1813,SG 553, Anodized Navy,3,0,0.5950000286102295,rifle
1814,SG 553, Anodized Navy,3,1,142.2949981689453,rifle
1815,SG 553, Barricade,1,0,0.16999998688697815,rifle
1816,SG 553, Triarch,4,0,0.7259999513626099,rifle
1817,SG 553, Triarch,4,1,3.056000232696533,rifle
1818,SG 553, Candy Apple,2,0,0.7620000243186951,rifle
1819,SG 553, Danger Close,3,0,0.15600000321865082,rifle
1820,SG 553, Danger Close,3,1,0.9439999461174011,rifle
1821,SG 553, Cyrex,5,0,7.6620001792907715,rifle
1822,SG 553, Cyrex,5,1,31.697998046875,rifle
1823,SG 553, Aerial,3,0,0.28599998354911804,rifle
1824,SG 553, Aerial,3,1,1.3640000820159912,rifle
1825,SG 553, Phantom,4,0,0.5720000267028809,rifle
1826,SG 553, Phantom,4,1,2.799999952316284,rifle
1827,SG 553, Aloha,3,0,0.14000001549720764,rifle
1828,SG 553, Aloha,3,1,0.6599999666213989,rifle
1829,SG 553, Waves Perforated,1,0,0.07599999010562897,rifle
1830,SG 553, Waves Perforated,1,1,33.9119987487793,rifle
1831,SG 553, Pulse,4,0,1.7825000286102295,rifle
1832,SG 553, Pulse,4,1,5.494999885559082,rifle
1833,SG 553, Integrale,5,0,134.91799926757812,rifle
1834,SG 553, Integrale,5,1,444.62750244140625,rifle
1835,SG 553, Tiger Moth,4,0,3.0939998626708984,rifle
1836,SG 553, Tiger Moth,4,1,13.469999313354492,rifle
1837,SG 553, Traveler,2,0,3.047999858856201,rifle
1838,SG 553, Army Sheen,1,0,0.053333330899477005,rifle
1839,★ Shadow Daggers, Boreal Forest,6,0,81.62000274658203,knife
1840,★ Shadow Daggers, Boreal Forest,6,1,108.09000396728516,knife
1841,★ Shadow Daggers, Case Hardened,6,0,124.9739990234375,knife
1842,★ Shadow Daggers, Case Hardened,6,1,206.614013671875,knife
1843,★ Shadow Daggers, Blue Steel,6,0,101.60600280761719,knife
1844,★ Shadow Daggers, Blue Steel,6,1,151.6900177001953,knife
1845,★ Shadow Daggers, Rust Coat,6,0,90.48500061035156,knife
1846,★ Shadow Daggers, Rust Coat,6,1,106.86499786376953,knife
1847,★ Shadow Daggers, Ultraviolet,6,0,96.54499816894531,knife
1848,★ Shadow Daggers, Ultraviolet,6,1,139.45748901367188,knife
1849,★ Shadow Daggers, Stained,6,0,93.9699935913086,knife
1850,★ Shadow Daggers, Stained,6,1,117.67999267578125,knife
1851,★ Shadow Daggers, Damascus Steel,6,0,97.21599578857422,knife
1852,★ Shadow Daggers, Damascus Steel,6,1,135.58798217773438,knife
1853,★ Shadow Daggers, Scorched,6,0,102.5840072631836,knife
1854,★ Shadow Daggers, Scorched,6,1,96.17333221435547,knife
1855,★ Shadow Daggers, Slaughter,6,0,141.89332580566406,knife
1856,★ Shadow Daggers, Slaughter,6,1,188.9966583251953,knife
1857,★ Shadow Daggers, Safari Mesh,6,0,96.5739974975586,knife
1858,★ Shadow Daggers, Safari Mesh,6,1,202.2480010986328,knife
1859,★ Shadow Daggers, Crimson Web,6,0,136.82749938964844,knife
1860,★ Shadow Daggers, Crimson Web,6,1,180.22999572753906,knife
1861,★ Shadow Daggers, Forest DDPAT,6,0,92.68000030517578,knife
1862,★ Shadow Daggers, Forest DDPAT,6,1,101.44666290283203,knife
1863,★ Shadow Daggers, Night,6,0,86.13749694824219,knife
1864,★ Shadow Daggers, Night,6,1,112.61000061035156,knife
1865,★ Shadow Daggers, Urban Masked,6,0,112.82600402832031,knife
1866,★ Shadow Daggers, Urban Masked,6,1,98.35749816894531,knife
1867,★ Shadow Daggers, Doppler,6,0,208.79000854492188,knife
1868,★ Shadow Daggers, Doppler,6,1,362.1600036621094,knife
1869,★ Shadow Daggers, Vanilla,6,0,124.80999755859375,knife
1870,★ Shadow Daggers, Vanilla,6,1,179.5500030517578,knife
1871,★ Shadow Daggers, Fade,6,0,197.45999145507812,knife
1872,★ Shadow Daggers, Fade,6,1,634.9949951171875,knife
1873,★ Shadow Daggers, Marble Fade,6,0,168.5,knife
1874,★ Shadow Daggers, Marble Fade,6,1,221.114990234375,knife
1875,★ Shadow Daggers, Tiger Tooth,6,0,149.78500366210938,knife
1876,★ Shadow Daggers, Tiger Tooth,6,1,281.93499755859375,knife
1877,★ Skeleton Knife, Blue Steel,6,0,735.7349853515625,knife
1878,★ Skeleton Knife, Blue Steel,6,1,531.8400268554688,knife
1879,★ Skeleton Knife, Urban Masked,6,0,451.7560119628906,knife
1880,★ Skeleton Knife, Urban Masked,6,1,390.05499267578125,knife
1881,★ Skeleton Knife, Scorched,6,0,334.32666015625,knife
1882,★ Skeleton Knife, Scorched,6,1,320.14501953125,knife
1883,★ Skeleton Knife, Boreal Forest,6,0,586.2833251953125,knife
1884,★ Skeleton Knife, Boreal Forest,6,1,363.8399963378906,knife
1885,★ Skeleton Knife, Stained,6,0,680.7000732421875,knife
1886,★ Skeleton Knife, Stained,6,1,1054.3275146484375,knife
1887,★ Skeleton Knife, Night Stripe,6,0,419.30999755859375,knife
1888,★ Skeleton Knife, Night Stripe,6,1,534.9199829101562,knife
1889,★ Skeleton Knife, Slaughter,6,0,1134.260009765625,knife
1890,★ Skeleton Knife, Slaughter,6,1,1286.0999755859375,knife
1891,★ Skeleton Knife, Fade,6,0,1725.0,knife
1892,★ Skeleton Knife, Crimson Web,6,0,1315.199951171875,knife
1893,★ Skeleton Knife, Crimson Web,6,1,977.5,knife
1894,★ Skeleton Knife, Safari Mesh,6,0,302.9700012207031,knife
1895,★ Skeleton Knife, Safari Mesh,6,1,310.61749267578125,knife
1896,★ Skeleton Knife, Forest DDPAT,6,0,364.943359375,knife
